term_id	term_name	query_size	intersection_size	p_value	intersection	source
GO:0034097	response to cytokine	203	46	2.5297480830395e-11	CANX,CAPZA1,CD86,CD44,CD74,HLA-A,HLA-B,HLA-C,HLA-DPA1,HLA-DPB1,HLA-DQA2,HLA-DRA,HLA-DRB1,HLA-DRB5,HLA-E,HLA-F,HLA-G,HMGB1,IRF8,IL1R1,IL1RN,IRAK1,IRF3,IRF4,IRF5,IRF6,IRF7,KIF5B,LGALS9,CIITA,MX2,PTPN6,SP100,STAT2,STX4,TRIM26,IL1R2,IL1RL1,IKBKE,TRIM31,DDX58,IP6K2,PELI1,IFIH1,TRIM8,STXBP4	GO:BP
GO:0071345	cellular response to cytokine stimulus	203	44	2.81261510566841e-11	CANX,CAPZA1,CD86,CD44,CD74,HLA-A,HLA-B,HLA-C,HLA-DPA1,HLA-DPB1,HLA-DQA2,HLA-DRA,HLA-DRB1,HLA-DRB5,HLA-E,HLA-F,HLA-G,HMGB1,IRF8,IL1R1,IL1RN,IRAK1,IRF3,IRF4,IRF5,IRF6,IRF7,KIF5B,LGALS9,CIITA,MX2,PTPN6,SP100,STAT2,STX4,TRIM26,IL1R2,IL1RL1,IKBKE,TRIM31,IP6K2,PELI1,TRIM8,STXBP4	GO:BP
GO:0002250	adaptive immune response	203	34	2.82852911721455e-11	AGER,CD247,CD86,CD74,CTSH,HLA-A,HLA-B,HLA-C,HLA-DMB,HLA-DOB,HLA-DPA1,HLA-DPB1,HLA-DQA2,HLA-DQB1,HLA-DRA,HLA-DRB1,HLA-DRB5,HLA-E,HLA-F,HLA-G,HMGB1,IL1R1,IRF4,IRF7,PDCD1,PTPN6,TAP1,TAP2,ZAP70,STX7,IL1RL1,TRPM4,HAVCR2,MARCH8	GO:BP
GO:0016032	viral process	203	39	6.58799726666304e-11	CANX,CD247,CD86,CD74,CTSB,HLA-A,HLA-B,HLA-C,HLA-DRA,HLA-DRB1,HLA-E,HMGB1,IRAK1,IRF3,IRF7,KLC1,LGALS9,RAB1A,RAB6A,SP100,STAT2,TAP1,TAP2,TRIM26,GBF1,IKBKE,TBKBP1,TRIM14,TRIM10,TRIM31,TRIM35,DDX58,RNF216,TMEM39A,IFIH1,DHX58,TRIM8,TBC1D20,TICAM1	GO:BP
GO:0051656	establishment of organelle localization	203	27	8.40572989441629e-11	DYNC1I1,F8,KIF3C,KIF5A,KIF5B,KIF25,LGALS9,MX2,NSF,RAB1A,RAB6A,TGFA,TRAPPC10,GBF1,SEC24C,SEC16A,BET1,DCTN2,KIF1B,COPG2,SAR1B,TRAPPC4,EXOC4,GORASP1,KIF18A,TRAPPC9,TBC1D20	GO:BP
GO:0044403	biological process involved in symbiotic interaction	203	40	8.65023995769733e-11	CANX,CD247,CD86,CD74,CTSB,HLA-A,HLA-B,HLA-C,HLA-DRA,HLA-DRB1,HLA-E,HMGB1,IRAK1,IRF3,IRF7,KLC1,LGALS9,RAB1A,RAB6A,SP100,STAT2,TAP1,TAP2,TRIM26,GBF1,IKBKE,TBKBP1,TRIM14,TRIM10,TRIM31,TRIM35,EXOC7,DDX58,RNF216,TMEM39A,IFIH1,DHX58,TRIM8,TBC1D20,TICAM1	GO:BP
GO:0050776	regulation of immune response	203	40	9.04811139627303e-11	AGER,CD247,CD86,CD74,CTSH,HLA-A,HLA-B,HLA-C,HLA-DMB,HLA-DPA1,HLA-DPB1,HLA-DQA2,HLA-DRA,HLA-DRB1,HLA-DRB5,HLA-E,HLA-F,HLA-G,HMGB1,IL1R1,IRF3,IRF4,IRF7,KIR3DL1,KLRC1,LGALS9,PDCD1,PTPN6,STX4,ZAP70,STX7,IL1RL1,GRAP2,IKBKE,PTPN22,UBASH3A,TRPM4,DHX58,HAVCR2,FCRL3	GO:BP
GO:0009605	response to external stimulus	203	75	9.17337516304356e-11	AGER,CAPZA1,CAPZA2,CD86,CD44,CD74,GRIK2,HLA-A,HLA-B,HLA-C,HLA-DPA1,HLA-DPB1,HLA-DQA2,HLA-DRA,HLA-DRB1,HLA-DRB5,HLA-E,HLA-F,HLA-G,HMGB1,IRF8,IL1R1,IRAK1,IRF3,IRF4,IRF5,IRF6,IRF7,KIF5A,KIF5B,KIR3DL1,KLRC2,LGALS9,CIITA,MX2,SERPINE2,PTPN6,PTPRA,RAB1A,RGS1,SP100,SPTB,SPTBN1,STAT2,STX4,TLR1,ZAP70,TRIM26,GBF1,IL1RL1,IKBKE,TBKBP1,TRIM14,TRIM10,TLR6,TRIM31,TRIM35,NFASC,CLEC16A,PADI4,DDX58,PTPN22,SPTBN5,IP6K2,RNF216,TRPM4,PELI1,IFIH1,DHX58,CLPB,TRIM8,TLR10,HAVCR2,TICAM1,STXBP4	GO:BP
GO:0051179	localization	203	127	1.14252089494605e-10	ADD2,AGER,ANK1,ANK2,ARHGAP1,CANX,CAPZA1,CAPZA2,CAPZB,CD247,CD44,CD74,CNTN1,COPA,CTSB,CTSH,DYNC1I1,F8,FGF14,GOLGB1,GRIK1,GRIK2,GRIK4,GRIK5,HLA-B,HLA-C,HLA-DRB1,HLA-F,HMGB1,IRF8,IL1R1,IL1RN,KCNA2,KIF3C,KIF5A,KIF5B,KLC1,KIF25,LGALS9,LTA4H,MKLN1,MX2,NSF,SERPINE2,PTPN6,RAB1A,RAB6A,SCN2A,SCN8A,SCNN1G,SP100,SPTB,SPTBN1,STX4,VAMP1,TAP1,TAP2,TGFA,TRAPPC10,ZAP70,STX7,CNTNAP1,STX16,GBF1,SEC22C,SEC24C,IKBKE,TM9SF4,TRIM14,SEC16A,ACTR1A,ARFRP1,BET1,DCTN2,SLC26A1,LMAN2,KDELR2,KDELR3,EXOC3,SCAP,KIF1B,NFASC,EXOC7,CLEC16A,WASHC4,TMED3,DDX58,RAB3GAP2,COG4,ARMC8,MYRIP,PTPN22,COPG2,STXBP6,WASHC3,SAR1B,SPTBN5,TRAPPC4,IP6K2,VPS54,EPB41L4B,TRPM4,STX17,VPS53,COG6,EXOC4,GORASP1,NBEAL1,LMAN1L,TRIM8,KIF18A,TRAPPC9,NCALD,ATCAY,NAV1,SYS1,EXOC3L4,STX1B,OSBPL1A,FCRL3,ARAP1,TBC1D20,KLC3,SLC9B1,TSNARE1,CFAP53,STXBP4	GO:BP
GO:0019883	antigen processing and presentation of endogenous antigen	203	9	1.54251059214035e-10	CD74,HLA-A,HLA-B,HLA-C,HLA-E,HLA-F,HLA-G,TAP1,TAP2	GO:BP
GO:0002221	pattern recognition receptor signaling pathway	203	19	1.70834538082888e-10	CTSB,HMGB1,IRAK1,IRF3,IRF4,IRF7,TLR1,IKBKE,TLR6,DDX58,PTPN22,PELI1,IFIH1,DHX58,CLPB,TLR10,HAVCR2,FCRL3,TICAM1	GO:BP
GO:0002483	antigen processing and presentation of endogenous peptide antigen	203	8	2.72682031204553e-10	HLA-A,HLA-B,HLA-C,HLA-E,HLA-F,HLA-G,TAP1,TAP2	GO:BP
GO:0050671	positive regulation of lymphocyte proliferation	203	16	3.35665284826492e-10	AGER,CD86,CD74,HLA-A,HLA-DMB,HLA-DPA1,HLA-DPB1,HLA-E,HMGB1,LGALS9,ZAP70,PTPN22,PELI1,HAVCR2,FCRL3,TICAM1	GO:BP
GO:0032946	positive regulation of mononuclear cell proliferation	203	16	3.67908123728535e-10	AGER,CD86,CD74,HLA-A,HLA-DMB,HLA-DPA1,HLA-DPB1,HLA-E,HMGB1,LGALS9,ZAP70,PTPN22,PELI1,HAVCR2,FCRL3,TICAM1	GO:BP
GO:0008104	protein localization	203	70	6.53998423885824e-10	AGER,ANK1,ANK2,ARHGAP1,CANX,CD247,CD74,COPA,GOLGB1,GRIK2,GRIK5,HLA-DRB1,IL1RN,KIF3C,KIF5A,KIF5B,MX2,NSF,RAB1A,RAB6A,SP100,SPTBN1,STX4,TAP1,TAP2,STX7,CNTNAP1,STX16,GBF1,SEC22C,SEC24C,TM9SF4,TRIM14,SEC16A,ARFRP1,BET1,DCTN2,LMAN2,KDELR2,KDELR3,EXOC3,KIF1B,NFASC,EXOC7,WASHC4,TMED3,RAB3GAP2,COG4,MYRIP,PTPN22,COPG2,STXBP6,WASHC3,SAR1B,VPS54,TRPM4,STX17,VPS53,COG6,EXOC4,GORASP1,NBEAL1,TRIM8,KIF18A,ATCAY,SYS1,EXOC3L4,STX1B,TSNARE1,STXBP4	GO:BP
GO:0050670	regulation of lymphocyte proliferation	203	19	8.41024325595671e-10	AGER,CD86,CD74,HLA-A,HLA-DMB,HLA-DPA1,HLA-DPB1,HLA-DRB1,HLA-E,HLA-G,HMGB1,LGALS9,PTPN6,ZAP70,PTPN22,PELI1,HAVCR2,FCRL3,TICAM1	GO:BP
GO:0032944	regulation of mononuclear cell proliferation	203	19	9.62291683594207e-10	AGER,CD86,CD74,HLA-A,HLA-DMB,HLA-DPA1,HLA-DPB1,HLA-DRB1,HLA-E,HLA-G,HMGB1,LGALS9,PTPN6,ZAP70,PTPN22,PELI1,HAVCR2,FCRL3,TICAM1	GO:BP
GO:0070665	positive regulation of leukocyte proliferation	203	16	1.3062580580453e-09	AGER,CD86,CD74,HLA-A,HLA-DMB,HLA-DPA1,HLA-DPB1,HLA-E,HMGB1,LGALS9,ZAP70,PTPN22,PELI1,HAVCR2,FCRL3,TICAM1	GO:BP
GO:1903039	positive regulation of leukocyte cell-cell adhesion	203	19	1.56093086691793e-09	AGER,CD86,CD44,CD74,HLA-A,HLA-DMB,HLA-DPA1,HLA-DPB1,HLA-E,HLA-G,HMGB1,IRAK1,LGALS9,PDCD1,PTPN6,ZAP70,GRAP2,PTPN22,HAVCR2	GO:BP
GO:0002252	immune effector process	203	44	1.72843320975897e-09	AGER,CD247,CD86,CD44,CD74,CTSB,CTSH,HLA-A,HLA-B,HLA-C,HLA-DMB,HLA-DRB1,HLA-E,HLA-F,HLA-G,HMGB1,IL1R1,IRF3,IRF4,IRF5,IRF7,KIR3DL1,KLRC2,LGALS9,LTA4H,MX2,PTPN6,RAB6A,STAT2,STX4,STX7,GBF1,NFASC,DDX58,ARMC8,PTPN22,RNF216,TRPM4,IFIH1,DHX58,CLPB,HAVCR2,FCRL3,TICAM1	GO:BP
GO:0002696	positive regulation of leukocyte activation	203	24	2.45816174438846e-09	AGER,CD86,CD74,HLA-A,HLA-DMB,HLA-DPA1,HLA-DPB1,HLA-E,HLA-F,HLA-G,HMGB1,LGALS9,PDCD1,PTPN6,STX4,ZAP70,IL1RL1,GRAP2,TLR6,PTPN22,PELI1,HAVCR2,FCRL3,TICAM1	GO:BP
GO:0045953	negative regulation of natural killer cell mediated cytotoxicity	203	7	3.10606776865233e-09	HLA-A,HLA-B,HLA-E,HLA-F,HLA-G,LGALS9,HAVCR2	GO:BP
GO:0070663	regulation of leukocyte proliferation	203	19	3.41674187965857e-09	AGER,CD86,CD74,HLA-A,HLA-DMB,HLA-DPA1,HLA-DPB1,HLA-DRB1,HLA-E,HLA-G,HMGB1,LGALS9,PTPN6,ZAP70,PTPN22,PELI1,HAVCR2,FCRL3,TICAM1	GO:BP
GO:0002474	antigen processing and presentation of peptide antigen via MHC class I	203	13	3.75822638566017e-09	CANX,HLA-A,HLA-B,HLA-C,HLA-E,HLA-F,HLA-G,LNPEP,TAP1,TAP2,SEC24C,SAR1B,TAPBPL	GO:BP
GO:0050867	positive regulation of cell activation	203	24	4.18001979565711e-09	AGER,CD86,CD74,HLA-A,HLA-DMB,HLA-DPA1,HLA-DPB1,HLA-E,HLA-F,HLA-G,HMGB1,LGALS9,PDCD1,PTPN6,STX4,ZAP70,IL1RL1,GRAP2,TLR6,PTPN22,PELI1,HAVCR2,FCRL3,TICAM1	GO:BP
GO:0032728	positive regulation of interferon-beta production	203	9	4.40191324663961e-09	HMGB1,IRF3,IRF5,IRF7,DDX58,PTPN22,IFIH1,DHX58,TICAM1	GO:BP
GO:0002716	negative regulation of natural killer cell mediated immunity	203	7	5.38411007056438e-09	HLA-A,HLA-B,HLA-E,HLA-F,HLA-G,LGALS9,HAVCR2	GO:BP
GO:0042129	regulation of T cell proliferation	203	16	6.96259882798192e-09	AGER,CD86,HLA-A,HLA-DMB,HLA-DPA1,HLA-DPB1,HLA-DRB1,HLA-E,HLA-G,HMGB1,LGALS9,PTPN6,ZAP70,PTPN22,PELI1,HAVCR2	GO:BP
GO:0015031	protein transport	203	54	7.81881282374338e-09	ANK2,ARHGAP1,CANX,CD74,COPA,HLA-DRB1,IL1RN,KIF3C,KIF5A,KIF5B,MX2,NSF,RAB1A,RAB6A,SP100,SPTBN1,STX4,TAP1,TAP2,STX7,STX16,GBF1,SEC22C,SEC24C,TM9SF4,SEC16A,ARFRP1,BET1,LMAN2,KDELR2,KDELR3,EXOC3,EXOC7,WASHC4,TMED3,RAB3GAP2,COG4,MYRIP,PTPN22,COPG2,WASHC3,SAR1B,VPS54,TRPM4,STX17,VPS53,COG6,EXOC4,GORASP1,KIF18A,SYS1,STX1B,TSNARE1,STXBP4	GO:BP
GO:0006906	vesicle fusion	203	13	8.33209151192342e-09	GRIK5,KIF5B,STX4,VAMP1,TAP1,TAP2,STX7,STX16,BET1,STXBP6,STX17,STX1B,TSNARE1	GO:BP
GO:0032479	regulation of type I interferon production	203	14	8.53918086512005e-09	HMGB1,IRF8,IRAK1,IRF3,IRF5,IRF7,IKBKE,DDX58,PTPN22,RNF216,IFIH1,DHX58,HAVCR2,TICAM1	GO:BP
GO:0002684	positive regulation of immune system process	203	38	8.58340313159233e-09	AGER,CD247,CD86,CD74,HLA-A,HLA-B,HLA-DMB,HLA-DPA1,HLA-DPB1,HLA-DQA2,HLA-DRA,HLA-DRB1,HLA-DRB5,HLA-E,HLA-F,HLA-G,HMGB1,IL1R1,IRF3,IRF7,LGALS9,PDCD1,PTPN6,STX4,ZAP70,STX7,IL1RL1,GRAP2,IKBKE,TLR6,DDX58,PTPN22,UBASH3A,PELI1,DHX58,HAVCR2,FCRL3,TICAM1	GO:BP
GO:1903037	regulation of leukocyte cell-cell adhesion	203	21	1.04150395569017e-08	AGER,CD86,CD44,CD74,HLA-A,HLA-DMB,HLA-DPA1,HLA-DPB1,HLA-DRB1,HLA-E,HLA-G,HMGB1,IRAK1,LGALS9,PDCD1,PTPN6,ZAP70,GRAP2,PTPN22,PELI1,HAVCR2	GO:BP
GO:0032648	regulation of interferon-beta production	203	10	1.08789203299057e-08	HMGB1,IRF3,IRF5,IRF7,DDX58,PTPN22,RNF216,IFIH1,DHX58,TICAM1	GO:BP
GO:0007159	leukocyte cell-cell adhesion	203	22	1.10204911887827e-08	ADD2,AGER,CD86,CD44,CD74,HLA-A,HLA-DMB,HLA-DPA1,HLA-DPB1,HLA-DRB1,HLA-E,HLA-G,HMGB1,IRAK1,LGALS9,PDCD1,PTPN6,ZAP70,GRAP2,PTPN22,PELI1,HAVCR2	GO:BP
GO:0032606	type I interferon production	203	14	1.19715058822391e-08	HMGB1,IRF8,IRAK1,IRF3,IRF5,IRF7,IKBKE,DDX58,PTPN22,RNF216,IFIH1,DHX58,HAVCR2,TICAM1	GO:BP
GO:0002224	toll-like receptor signaling pathway	203	15	1.19715058822391e-08	CTSB,HMGB1,IRAK1,IRF3,IRF4,IRF7,TLR1,IKBKE,TLR6,PTPN22,PELI1,TLR10,HAVCR2,FCRL3,TICAM1	GO:BP
GO:0002697	regulation of immune effector process	203	24	1.47790075914809e-08	AGER,CD86,CD74,HLA-A,HLA-B,HLA-DMB,HLA-E,HLA-F,HLA-G,HMGB1,IL1R1,IRF4,LGALS9,PTPN6,STX4,STX7,DDX58,PTPN22,RNF216,TRPM4,DHX58,HAVCR2,FCRL3,TICAM1	GO:BP
GO:0090174	organelle membrane fusion	203	13	1.50381038963958e-08	GRIK5,KIF5B,STX4,VAMP1,TAP1,TAP2,STX7,STX16,BET1,STXBP6,STX17,STX1B,TSNARE1	GO:BP
GO:0032608	interferon-beta production	203	10	1.50386332315024e-08	HMGB1,IRF3,IRF5,IRF7,DDX58,PTPN22,RNF216,IFIH1,DHX58,TICAM1	GO:BP
GO:0015833	peptide transport	203	54	1.51898981774858e-08	ANK2,ARHGAP1,CANX,CD74,COPA,HLA-DRB1,IL1RN,KIF3C,KIF5A,KIF5B,MX2,NSF,RAB1A,RAB6A,SP100,SPTBN1,STX4,TAP1,TAP2,STX7,STX16,GBF1,SEC22C,SEC24C,TM9SF4,SEC16A,ARFRP1,BET1,LMAN2,KDELR2,KDELR3,EXOC3,EXOC7,WASHC4,TMED3,RAB3GAP2,COG4,MYRIP,PTPN22,COPG2,WASHC3,SAR1B,VPS54,TRPM4,STX17,VPS53,COG6,EXOC4,GORASP1,KIF18A,SYS1,STX1B,TSNARE1,STXBP4	GO:BP
GO:0050870	positive regulation of T cell activation	203	17	1.68591585370584e-08	AGER,CD86,CD74,HLA-A,HLA-DMB,HLA-DPA1,HLA-DPB1,HLA-E,HLA-G,HMGB1,LGALS9,PDCD1,PTPN6,ZAP70,GRAP2,PTPN22,HAVCR2	GO:BP
GO:0022409	positive regulation of cell-cell adhesion	203	19	2.0287795451627e-08	AGER,CD86,CD44,CD74,HLA-A,HLA-DMB,HLA-DPA1,HLA-DPB1,HLA-E,HLA-G,HMGB1,IRAK1,LGALS9,PDCD1,PTPN6,ZAP70,GRAP2,PTPN22,HAVCR2	GO:BP
GO:0001911	negative regulation of leukocyte mediated cytotoxicity	203	7	2.10955602736405e-08	HLA-A,HLA-B,HLA-E,HLA-F,HLA-G,LGALS9,HAVCR2	GO:BP
GO:0042886	amide transport	203	54	2.75292129476057e-08	ANK2,ARHGAP1,CANX,CD74,COPA,HLA-DRB1,IL1RN,KIF3C,KIF5A,KIF5B,MX2,NSF,RAB1A,RAB6A,SP100,SPTBN1,STX4,TAP1,TAP2,STX7,STX16,GBF1,SEC22C,SEC24C,TM9SF4,SEC16A,ARFRP1,BET1,LMAN2,KDELR2,KDELR3,EXOC3,EXOC7,WASHC4,TMED3,RAB3GAP2,COG4,MYRIP,PTPN22,COPG2,WASHC3,SAR1B,VPS54,TRPM4,STX17,VPS53,COG6,EXOC4,GORASP1,KIF18A,SYS1,STX1B,TSNARE1,STXBP4	GO:BP
GO:0002682	regulation of immune system process	203	47	3.57761789956332e-08	AGER,CD247,CD86,CD74,CTSH,HLA-A,HLA-B,HLA-C,HLA-DMB,HLA-DOB,HLA-DPA1,HLA-DPB1,HLA-DQA2,HLA-DRA,HLA-DRB1,HLA-DRB5,HLA-E,HLA-F,HLA-G,HMGB1,IL1R1,IRF3,IRF4,IRF7,KIR3DL1,KLRC1,LGALS9,PDCD1,PTPN6,STX4,ZAP70,STX7,IL1RL1,GRAP2,IKBKE,TLR6,DDX58,PTPN22,UBASH3A,RNF216,TRPM4,TAPBPL,PELI1,DHX58,HAVCR2,FCRL3,TICAM1	GO:BP
GO:0051251	positive regulation of lymphocyte activation	203	21	3.57761789956332e-08	AGER,CD86,CD74,HLA-A,HLA-DMB,HLA-DPA1,HLA-DPB1,HLA-E,HLA-F,HLA-G,HMGB1,LGALS9,PDCD1,PTPN6,ZAP70,GRAP2,PTPN22,PELI1,HAVCR2,FCRL3,TICAM1	GO:BP
GO:0032647	regulation of interferon-alpha production	203	8	3.62083348051658e-08	HMGB1,IRF3,IRF5,IRF7,DDX58,PTPN22,IFIH1,HAVCR2	GO:BP
GO:0045184	establishment of protein localization	203	54	3.77238749297829e-08	ANK2,ARHGAP1,CANX,CD74,COPA,HLA-DRB1,IL1RN,KIF3C,KIF5A,KIF5B,MX2,NSF,RAB1A,RAB6A,SP100,SPTBN1,STX4,TAP1,TAP2,STX7,STX16,GBF1,SEC22C,SEC24C,TM9SF4,SEC16A,ARFRP1,BET1,LMAN2,KDELR2,KDELR3,EXOC3,EXOC7,WASHC4,TMED3,RAB3GAP2,COG4,MYRIP,PTPN22,COPG2,WASHC3,SAR1B,VPS54,TRPM4,STX17,VPS53,COG6,EXOC4,GORASP1,KIF18A,SYS1,STX1B,TSNARE1,STXBP4	GO:BP
GO:0046651	lymphocyte proliferation	203	19	3.9786732069851e-08	AGER,CD86,CD74,HLA-A,HLA-DMB,HLA-DPA1,HLA-DPB1,HLA-DRB1,HLA-E,HLA-G,HMGB1,LGALS9,PTPN6,ZAP70,PTPN22,PELI1,HAVCR2,FCRL3,TICAM1	GO:BP
GO:0032943	mononuclear cell proliferation	203	19	4.65398036858953e-08	AGER,CD86,CD74,HLA-A,HLA-DMB,HLA-DPA1,HLA-DPB1,HLA-DRB1,HLA-E,HLA-G,HMGB1,LGALS9,PTPN6,ZAP70,PTPN22,PELI1,HAVCR2,FCRL3,TICAM1	GO:BP
GO:0022407	regulation of cell-cell adhesion	203	23	4.69799170652718e-08	AGER,CD86,CD44,CD74,HLA-A,HLA-DMB,HLA-DPA1,HLA-DPB1,HLA-DRB1,HLA-E,HLA-G,HMGB1,IL1RN,IRAK1,LGALS9,PDCD1,SERPINE2,PTPN6,ZAP70,GRAP2,PTPN22,PELI1,HAVCR2	GO:BP
GO:0061025	membrane fusion	203	15	4.91944492889364e-08	GRIK5,KIF5B,MX2,NSF,STX4,VAMP1,TAP1,TAP2,STX7,STX16,BET1,STXBP6,STX17,STX1B,TSNARE1	GO:BP
GO:0050778	positive regulation of immune response	203	30	5.01918788945225e-08	CD247,CD86,CD74,HLA-A,HLA-B,HLA-DMB,HLA-DPA1,HLA-DPB1,HLA-DQA2,HLA-DRA,HLA-DRB1,HLA-DRB5,HLA-E,HLA-F,HLA-G,HMGB1,IL1R1,IRF3,IRF7,LGALS9,PTPN6,STX4,ZAP70,STX7,GRAP2,IKBKE,PTPN22,UBASH3A,HAVCR2,FCRL3	GO:BP
GO:0033036	macromolecule localization	203	72	5.01918788945225e-08	AGER,ANK1,ANK2,ARHGAP1,CANX,CD247,CD74,COPA,GOLGB1,GRIK2,GRIK5,HLA-DRB1,IL1RN,KIF3C,KIF5A,KIF5B,MX2,NSF,RAB1A,RAB6A,SP100,SPTBN1,STX4,TAP1,TAP2,STX7,CNTNAP1,STX16,GBF1,SEC22C,SEC24C,IKBKE,TM9SF4,TRIM14,SEC16A,ARFRP1,BET1,DCTN2,LMAN2,KDELR2,KDELR3,EXOC3,KIF1B,NFASC,EXOC7,WASHC4,TMED3,RAB3GAP2,COG4,MYRIP,PTPN22,COPG2,STXBP6,WASHC3,SAR1B,VPS54,TRPM4,STX17,VPS53,COG6,EXOC4,GORASP1,NBEAL1,TRIM8,KIF18A,ATCAY,SYS1,EXOC3L4,STX1B,OSBPL1A,TSNARE1,STXBP4	GO:BP
GO:0042098	T cell proliferation	203	16	5.07990950262688e-08	AGER,CD86,HLA-A,HLA-DMB,HLA-DPA1,HLA-DPB1,HLA-DRB1,HLA-E,HLA-G,HMGB1,LGALS9,PTPN6,ZAP70,PTPN22,PELI1,HAVCR2	GO:BP
GO:0001909	leukocyte mediated cytotoxicity	203	12	5.07990950262688e-08	AGER,CTSH,HLA-A,HLA-B,HLA-E,HLA-F,HLA-G,KIR3DL1,LGALS9,PTPN6,STX7,HAVCR2	GO:BP
GO:0050863	regulation of T cell activation	203	20	5.07990950262688e-08	AGER,CD86,CD74,HLA-A,HLA-DMB,HLA-DPA1,HLA-DPB1,HLA-DRB1,HLA-E,HLA-G,HMGB1,IRF4,LGALS9,PDCD1,PTPN6,ZAP70,GRAP2,PTPN22,PELI1,HAVCR2	GO:BP
GO:0002703	regulation of leukocyte mediated immunity	203	16	5.37014401074231e-08	AGER,HLA-A,HLA-B,HLA-E,HLA-F,HLA-G,HMGB1,IL1R1,LGALS9,PTPN6,STX4,STX7,DDX58,TRPM4,HAVCR2,TICAM1	GO:BP
GO:0002228	natural killer cell mediated immunity	203	10	5.99531636722251e-08	HLA-A,HLA-B,HLA-E,HLA-F,HLA-G,KIR3DL1,KLRC2,LGALS9,PTPN6,HAVCR2	GO:BP
GO:0042102	positive regulation of T cell proliferation	203	12	6.92916648826141e-08	AGER,CD86,HLA-A,HLA-DMB,HLA-DPA1,HLA-DPB1,HLA-E,HMGB1,LGALS9,ZAP70,PTPN22,HAVCR2	GO:BP
GO:0002699	positive regulation of immune effector process	203	16	7.89600891692741e-08	CD86,CD74,HLA-A,HLA-B,HLA-DMB,HLA-E,HLA-F,HLA-G,IL1R1,LGALS9,STX4,STX7,DDX58,PTPN22,DHX58,TICAM1	GO:BP
GO:0031342	negative regulation of cell killing	203	7	9.02001095339359e-08	HLA-A,HLA-B,HLA-E,HLA-F,HLA-G,LGALS9,HAVCR2	GO:BP
GO:0032607	interferon-alpha production	203	8	9.26428676628958e-08	HMGB1,IRF3,IRF5,IRF7,DDX58,PTPN22,IFIH1,HAVCR2	GO:BP
GO:0052372	modulation by symbiont of entry into host	203	9	9.76413227031718e-08	CD74,HLA-DRB1,LGALS9,TRIM26,TRIM14,TRIM10,TRIM31,EXOC7,TRIM8	GO:BP
GO:0070661	leukocyte proliferation	203	19	1.65181427561916e-07	AGER,CD86,CD74,HLA-A,HLA-DMB,HLA-DPA1,HLA-DPB1,HLA-DRB1,HLA-E,HLA-G,HMGB1,LGALS9,PTPN6,ZAP70,PTPN22,PELI1,HAVCR2,FCRL3,TICAM1	GO:BP
GO:0002819	regulation of adaptive immune response	203	14	1.65181427561916e-07	AGER,HLA-A,HLA-B,HLA-E,HLA-F,HLA-G,HMGB1,IL1R1,IRF7,PTPN6,STX7,IL1RL1,TRPM4,HAVCR2	GO:BP
GO:0032727	positive regulation of interferon-alpha production	203	7	1.71861907229823e-07	HMGB1,IRF3,IRF5,IRF7,DDX58,PTPN22,IFIH1	GO:BP
GO:0002709	regulation of T cell mediated immunity	203	10	2.12716306984111e-07	AGER,HLA-A,HLA-B,HLA-E,HLA-F,HLA-G,HMGB1,IL1R1,STX7,TRPM4	GO:BP
GO:0002694	regulation of leukocyte activation	203	26	2.17922639231186e-07	AGER,CD86,CD74,HLA-A,HLA-DMB,HLA-DPA1,HLA-DPB1,HLA-DRB1,HLA-E,HLA-F,HLA-G,HMGB1,IRF4,LGALS9,PDCD1,PTPN6,STX4,ZAP70,IL1RL1,GRAP2,TLR6,PTPN22,PELI1,HAVCR2,FCRL3,TICAM1	GO:BP
GO:0050865	regulation of cell activation	203	27	2.17922639231186e-07	AGER,CD86,CD74,HLA-A,HLA-DMB,HLA-DPA1,HLA-DPB1,HLA-DRB1,HLA-E,HLA-F,HLA-G,HMGB1,IRF4,LGALS9,PDCD1,SERPINE2,PTPN6,STX4,ZAP70,IL1RL1,GRAP2,TLR6,PTPN22,PELI1,HAVCR2,FCRL3,TICAM1	GO:BP
