snp	gencode_id	gene	tissue	adj_pval	log2_aFC	log2_aFC_lower	log2_aFC_upper	maf	interaction_type	hic_score	eqtl_pval	snp_chr	snp_locus	gene_chr	gene_start	gene_end	distance	cell_lines	cell_line_hic_scores	expression	max_expressed_tissue	max_expression	min_expressed_tissue	min_expression
rs2266959	ENSG00000161180.10	CCDC116	Esophagus_Gastroesophageal_Junction	2.0213775074492416e-10	-1.2204460859865556	-1.5504160540124008	-0.9333488468006048	0.17424242198467255	Cis	30.56	6.7128336574866994e-15	chr22	21568615	chr22	21632716	21637327	64101	HepG2_ENCODE2012, Endothelial_of_hepatic_sinusoid_cells_ENCODE2012, GM12878_Rao2014, Small_intestine_cells_Schmitt2016, RPMI7951_ENCODE2012, GM12878_Schmitt2016, LNCaP_clone_FGC_ENCODE2012, Panc1_ENCODE2012, Caki2_ENCODE2012, Germinal_zone_neurons_Won2016, H1_hESCs_Dixon2015, H1_mesendoderm_cells_Dixon2015, G401_ENCODE2012, Brain_microvascular_endothelial_cells_ENCODE2012, T_cells_of_acute_lymphoblastic_leukemia_Kloetgen2019, IMR90_Jin2013, Brain_astrocyte_ENCODE2012, Cortical_plate_neurons_Won2016, H1_mesenchymal_stem_cells_Dixon2015, SK-N-DZ_ENCODE2012, H1_trophectoderm_cells_Dixon2015, T47D_ENCODE2012, ACHN_ENCODE2012, GM12878_Rao2014, A549_ENCODE2012, IMR90_Rao2014, THP-1_ENCODE2012, KBM7_Rao2014, Nalm6_Tian2019, K562_Rao2014, Jurkat_Lucic2019, Transverse_colon_cells_ENCODE2012, HeLa_Rao2014, TeloHAEC_Lalonde2019, K562_Belaghzal2017	2.0, 1.5, 2.0, 1.0, 0.5, 1.0, 0.5, 0.5, 0.5, 0.33, 1.0, 1.0, 1.0, 0.5, 1.0, 0.33, 1.5, 0.33, 0.5, 1.0, 0.5, 0.5, 0.5, 0.7, 0.62, 0.71, 1.17, 0.4, 2.0, 1.0, 2.0, 1.0, 0.12, 1.0, 0.33	1.19999	Testis	52.2876	Whole_Blood	0.121278
rs2266959	ENSG00000161180.10	CCDC116	Artery_Tibial	8.225492279185504e-36	-1.5619038692076508	-1.8875680566308508	-1.3333565058830277	0.17208904027938846	Cis	30.56	1.1731959636883522e-40	chr22	21568615	chr22	21632716	21637327	64101	HepG2_ENCODE2012, Endothelial_of_hepatic_sinusoid_cells_ENCODE2012, GM12878_Rao2014, Small_intestine_cells_Schmitt2016, RPMI7951_ENCODE2012, GM12878_Schmitt2016, LNCaP_clone_FGC_ENCODE2012, Panc1_ENCODE2012, Caki2_ENCODE2012, Germinal_zone_neurons_Won2016, H1_hESCs_Dixon2015, H1_mesendoderm_cells_Dixon2015, G401_ENCODE2012, Brain_microvascular_endothelial_cells_ENCODE2012, T_cells_of_acute_lymphoblastic_leukemia_Kloetgen2019, IMR90_Jin2013, Brain_astrocyte_ENCODE2012, Cortical_plate_neurons_Won2016, H1_mesenchymal_stem_cells_Dixon2015, SK-N-DZ_ENCODE2012, H1_trophectoderm_cells_Dixon2015, T47D_ENCODE2012, ACHN_ENCODE2012, GM12878_Rao2014, A549_ENCODE2012, IMR90_Rao2014, THP-1_ENCODE2012, KBM7_Rao2014, Nalm6_Tian2019, K562_Rao2014, Jurkat_Lucic2019, Transverse_colon_cells_ENCODE2012, HeLa_Rao2014, TeloHAEC_Lalonde2019, K562_Belaghzal2017	2.0, 1.5, 2.0, 1.0, 0.5, 1.0, 0.5, 0.5, 0.5, 0.33, 1.0, 1.0, 1.0, 0.5, 1.0, 0.33, 1.5, 0.33, 0.5, 1.0, 0.5, 0.5, 0.5, 0.7, 0.62, 0.71, 1.17, 0.4, 2.0, 1.0, 2.0, 1.0, 0.12, 1.0, 0.33	1.4804	Testis	52.2876	Whole_Blood	0.121278
rs2266959	ENSG00000161180.10	CCDC116	Ovary	2.0936544973235878e-05	-1.4687553645102178	-2.2511687908797606	-1.2572702951654915	0.1976047903299332	Cis	30.56	1.083041619965441e-09	chr22	21568615	chr22	21632716	21637327	64101	HepG2_ENCODE2012, Endothelial_of_hepatic_sinusoid_cells_ENCODE2012, GM12878_Rao2014, Small_intestine_cells_Schmitt2016, RPMI7951_ENCODE2012, GM12878_Schmitt2016, LNCaP_clone_FGC_ENCODE2012, Panc1_ENCODE2012, Caki2_ENCODE2012, Germinal_zone_neurons_Won2016, H1_hESCs_Dixon2015, H1_mesendoderm_cells_Dixon2015, G401_ENCODE2012, Brain_microvascular_endothelial_cells_ENCODE2012, T_cells_of_acute_lymphoblastic_leukemia_Kloetgen2019, IMR90_Jin2013, Brain_astrocyte_ENCODE2012, Cortical_plate_neurons_Won2016, H1_mesenchymal_stem_cells_Dixon2015, SK-N-DZ_ENCODE2012, H1_trophectoderm_cells_Dixon2015, T47D_ENCODE2012, ACHN_ENCODE2012, GM12878_Rao2014, A549_ENCODE2012, IMR90_Rao2014, THP-1_ENCODE2012, KBM7_Rao2014, Nalm6_Tian2019, K562_Rao2014, Jurkat_Lucic2019, Transverse_colon_cells_ENCODE2012, HeLa_Rao2014, TeloHAEC_Lalonde2019, K562_Belaghzal2017	2.0, 1.5, 2.0, 1.0, 0.5, 1.0, 0.5, 0.5, 0.5, 0.33, 1.0, 1.0, 1.0, 0.5, 1.0, 0.33, 1.5, 0.33, 0.5, 1.0, 0.5, 0.5, 0.5, 0.7, 0.62, 0.71, 1.17, 0.4, 2.0, 1.0, 2.0, 1.0, 0.12, 1.0, 0.33	1.7322799999999998	Testis	52.2876	Whole_Blood	0.121278
rs2266959	ENSG00000161180.10	CCDC116	Stomach	3.98878887958732e-05	-0.8415107728684778	-1.3013309399249386	-0.6287483115008144	0.16203702986240387	Cis	30.56	2.1228285383221004e-09	chr22	21568615	chr22	21632716	21637327	64101	HepG2_ENCODE2012, Endothelial_of_hepatic_sinusoid_cells_ENCODE2012, GM12878_Rao2014, Small_intestine_cells_Schmitt2016, RPMI7951_ENCODE2012, GM12878_Schmitt2016, LNCaP_clone_FGC_ENCODE2012, Panc1_ENCODE2012, Caki2_ENCODE2012, Germinal_zone_neurons_Won2016, H1_hESCs_Dixon2015, H1_mesendoderm_cells_Dixon2015, G401_ENCODE2012, Brain_microvascular_endothelial_cells_ENCODE2012, T_cells_of_acute_lymphoblastic_leukemia_Kloetgen2019, IMR90_Jin2013, Brain_astrocyte_ENCODE2012, Cortical_plate_neurons_Won2016, H1_mesenchymal_stem_cells_Dixon2015, SK-N-DZ_ENCODE2012, H1_trophectoderm_cells_Dixon2015, T47D_ENCODE2012, ACHN_ENCODE2012, GM12878_Rao2014, A549_ENCODE2012, IMR90_Rao2014, THP-1_ENCODE2012, KBM7_Rao2014, Nalm6_Tian2019, K562_Rao2014, Jurkat_Lucic2019, Transverse_colon_cells_ENCODE2012, HeLa_Rao2014, TeloHAEC_Lalonde2019, K562_Belaghzal2017	2.0, 1.5, 2.0, 1.0, 0.5, 1.0, 0.5, 0.5, 0.5, 0.33, 1.0, 1.0, 1.0, 0.5, 1.0, 0.33, 1.5, 0.33, 0.5, 1.0, 0.5, 0.5, 0.5, 0.7, 0.62, 0.71, 1.17, 0.4, 2.0, 1.0, 2.0, 1.0, 0.12, 1.0, 0.33	0.410375	Testis	52.2876	Whole_Blood	0.121278
rs2266959	ENSG00000161180.10	CCDC116	Colon_Transverse	0.012849519242334807	-0.7361880911690531	-1.0373359397007305	-0.3952598442166605	0.1508152186870575	Cis	30.56	1.0203039530640885e-06	chr22	21568615	chr22	21632716	21637327	64101	HepG2_ENCODE2012, Endothelial_of_hepatic_sinusoid_cells_ENCODE2012, GM12878_Rao2014, Small_intestine_cells_Schmitt2016, RPMI7951_ENCODE2012, GM12878_Schmitt2016, LNCaP_clone_FGC_ENCODE2012, Panc1_ENCODE2012, Caki2_ENCODE2012, Germinal_zone_neurons_Won2016, H1_hESCs_Dixon2015, H1_mesendoderm_cells_Dixon2015, G401_ENCODE2012, Brain_microvascular_endothelial_cells_ENCODE2012, T_cells_of_acute_lymphoblastic_leukemia_Kloetgen2019, IMR90_Jin2013, Brain_astrocyte_ENCODE2012, Cortical_plate_neurons_Won2016, H1_mesenchymal_stem_cells_Dixon2015, SK-N-DZ_ENCODE2012, H1_trophectoderm_cells_Dixon2015, T47D_ENCODE2012, ACHN_ENCODE2012, GM12878_Rao2014, A549_ENCODE2012, IMR90_Rao2014, THP-1_ENCODE2012, KBM7_Rao2014, Nalm6_Tian2019, K562_Rao2014, Jurkat_Lucic2019, Transverse_colon_cells_ENCODE2012, HeLa_Rao2014, TeloHAEC_Lalonde2019, K562_Belaghzal2017	2.0, 1.5, 2.0, 1.0, 0.5, 1.0, 0.5, 0.5, 0.5, 0.33, 1.0, 1.0, 1.0, 0.5, 1.0, 0.33, 1.5, 0.33, 0.5, 1.0, 0.5, 0.5, 0.5, 0.7, 0.62, 0.71, 1.17, 0.4, 2.0, 1.0, 2.0, 1.0, 0.12, 1.0, 0.33	0.729683	Testis	52.2876	Whole_Blood	0.121278
rs2266959	ENSG00000161180.10	CCDC116	Skin_Sun_Exposed_Lower_leg	7.752416991840675e-17	-1.2242555451161097	-1.5551061990219508	-0.8883222800892058	0.16280992329120636	Cis	30.56	1.8318670961176844e-21	chr22	21568615	chr22	21632716	21637327	64101	HepG2_ENCODE2012, Endothelial_of_hepatic_sinusoid_cells_ENCODE2012, GM12878_Rao2014, Small_intestine_cells_Schmitt2016, RPMI7951_ENCODE2012, GM12878_Schmitt2016, LNCaP_clone_FGC_ENCODE2012, Panc1_ENCODE2012, Caki2_ENCODE2012, Germinal_zone_neurons_Won2016, H1_hESCs_Dixon2015, H1_mesendoderm_cells_Dixon2015, G401_ENCODE2012, Brain_microvascular_endothelial_cells_ENCODE2012, T_cells_of_acute_lymphoblastic_leukemia_Kloetgen2019, IMR90_Jin2013, Brain_astrocyte_ENCODE2012, Cortical_plate_neurons_Won2016, H1_mesenchymal_stem_cells_Dixon2015, SK-N-DZ_ENCODE2012, H1_trophectoderm_cells_Dixon2015, T47D_ENCODE2012, ACHN_ENCODE2012, GM12878_Rao2014, A549_ENCODE2012, IMR90_Rao2014, THP-1_ENCODE2012, KBM7_Rao2014, Nalm6_Tian2019, K562_Rao2014, Jurkat_Lucic2019, Transverse_colon_cells_ENCODE2012, HeLa_Rao2014, TeloHAEC_Lalonde2019, K562_Belaghzal2017	2.0, 1.5, 2.0, 1.0, 0.5, 1.0, 0.5, 0.5, 0.5, 0.33, 1.0, 1.0, 1.0, 0.5, 1.0, 0.33, 1.5, 0.33, 0.5, 1.0, 0.5, 0.5, 0.5, 0.7, 0.62, 0.71, 1.17, 0.4, 2.0, 1.0, 2.0, 1.0, 0.12, 1.0, 0.33	0.541532	Testis	52.2876	Whole_Blood	0.121278
rs2266959	ENSG00000161180.10	CCDC116	Colon_Sigmoid	2.254018897157257e-13	-1.34046795083601	-1.639239340142579	-1.027013429049748	0.18238992989063266	Cis	30.56	6.381797978664689e-18	chr22	21568615	chr22	21632716	21637327	64101	HepG2_ENCODE2012, Endothelial_of_hepatic_sinusoid_cells_ENCODE2012, GM12878_Rao2014, Small_intestine_cells_Schmitt2016, RPMI7951_ENCODE2012, GM12878_Schmitt2016, LNCaP_clone_FGC_ENCODE2012, Panc1_ENCODE2012, Caki2_ENCODE2012, Germinal_zone_neurons_Won2016, H1_hESCs_Dixon2015, H1_mesendoderm_cells_Dixon2015, G401_ENCODE2012, Brain_microvascular_endothelial_cells_ENCODE2012, T_cells_of_acute_lymphoblastic_leukemia_Kloetgen2019, IMR90_Jin2013, Brain_astrocyte_ENCODE2012, Cortical_plate_neurons_Won2016, H1_mesenchymal_stem_cells_Dixon2015, SK-N-DZ_ENCODE2012, H1_trophectoderm_cells_Dixon2015, T47D_ENCODE2012, ACHN_ENCODE2012, GM12878_Rao2014, A549_ENCODE2012, IMR90_Rao2014, THP-1_ENCODE2012, KBM7_Rao2014, Nalm6_Tian2019, K562_Rao2014, Jurkat_Lucic2019, Transverse_colon_cells_ENCODE2012, HeLa_Rao2014, TeloHAEC_Lalonde2019, K562_Belaghzal2017	2.0, 1.5, 2.0, 1.0, 0.5, 1.0, 0.5, 0.5, 0.5, 0.33, 1.0, 1.0, 1.0, 0.5, 1.0, 0.33, 1.5, 0.33, 0.5, 1.0, 0.5, 0.5, 0.5, 0.7, 0.62, 0.71, 1.17, 0.4, 2.0, 1.0, 2.0, 1.0, 0.12, 1.0, 0.33	1.2893299999999999	Testis	52.2876	Whole_Blood	0.121278
rs2266959	ENSG00000161180.10	CCDC116	Spleen	2.383103787796392e-06	-1.1558002892243684	-1.5116602051426915	-0.8707188070622617	0.1740088164806366	Cis	30.56	1.105944438319788e-10	chr22	21568615	chr22	21632716	21637327	64101	HepG2_ENCODE2012, Endothelial_of_hepatic_sinusoid_cells_ENCODE2012, GM12878_Rao2014, Small_intestine_cells_Schmitt2016, RPMI7951_ENCODE2012, GM12878_Schmitt2016, LNCaP_clone_FGC_ENCODE2012, Panc1_ENCODE2012, Caki2_ENCODE2012, Germinal_zone_neurons_Won2016, H1_hESCs_Dixon2015, H1_mesendoderm_cells_Dixon2015, G401_ENCODE2012, Brain_microvascular_endothelial_cells_ENCODE2012, T_cells_of_acute_lymphoblastic_leukemia_Kloetgen2019, IMR90_Jin2013, Brain_astrocyte_ENCODE2012, Cortical_plate_neurons_Won2016, H1_mesenchymal_stem_cells_Dixon2015, SK-N-DZ_ENCODE2012, H1_trophectoderm_cells_Dixon2015, T47D_ENCODE2012, ACHN_ENCODE2012, GM12878_Rao2014, A549_ENCODE2012, IMR90_Rao2014, THP-1_ENCODE2012, KBM7_Rao2014, Nalm6_Tian2019, K562_Rao2014, Jurkat_Lucic2019, Transverse_colon_cells_ENCODE2012, HeLa_Rao2014, TeloHAEC_Lalonde2019, K562_Belaghzal2017	2.0, 1.5, 2.0, 1.0, 0.5, 1.0, 0.5, 0.5, 0.5, 0.33, 1.0, 1.0, 1.0, 0.5, 1.0, 0.33, 1.5, 0.33, 0.5, 1.0, 0.5, 0.5, 0.5, 0.7, 0.62, 0.71, 1.17, 0.4, 2.0, 1.0, 2.0, 1.0, 0.12, 1.0, 0.33	0.8881049999999999	Testis	52.2876	Whole_Blood	0.121278
rs2266959	ENSG00000161180.10	CCDC116	Thyroid	2.3319058325062715e-09	-0.9345835694082084	-1.15743153335766	-0.6716390981093852	0.16376306116580966	Cis	30.56	8.786544915630744e-14	chr22	21568615	chr22	21632716	21637327	64101	HepG2_ENCODE2012, Endothelial_of_hepatic_sinusoid_cells_ENCODE2012, GM12878_Rao2014, Small_intestine_cells_Schmitt2016, RPMI7951_ENCODE2012, GM12878_Schmitt2016, LNCaP_clone_FGC_ENCODE2012, Panc1_ENCODE2012, Caki2_ENCODE2012, Germinal_zone_neurons_Won2016, H1_hESCs_Dixon2015, H1_mesendoderm_cells_Dixon2015, G401_ENCODE2012, Brain_microvascular_endothelial_cells_ENCODE2012, T_cells_of_acute_lymphoblastic_leukemia_Kloetgen2019, IMR90_Jin2013, Brain_astrocyte_ENCODE2012, Cortical_plate_neurons_Won2016, H1_mesenchymal_stem_cells_Dixon2015, SK-N-DZ_ENCODE2012, H1_trophectoderm_cells_Dixon2015, T47D_ENCODE2012, ACHN_ENCODE2012, GM12878_Rao2014, A549_ENCODE2012, IMR90_Rao2014, THP-1_ENCODE2012, KBM7_Rao2014, Nalm6_Tian2019, K562_Rao2014, Jurkat_Lucic2019, Transverse_colon_cells_ENCODE2012, HeLa_Rao2014, TeloHAEC_Lalonde2019, K562_Belaghzal2017	2.0, 1.5, 2.0, 1.0, 0.5, 1.0, 0.5, 0.5, 0.5, 0.33, 1.0, 1.0, 1.0, 0.5, 1.0, 0.33, 1.5, 0.33, 0.5, 1.0, 0.5, 0.5, 0.5, 0.7, 0.62, 0.71, 1.17, 0.4, 2.0, 1.0, 2.0, 1.0, 0.12, 1.0, 0.33	1.28201	Testis	52.2876	Whole_Blood	0.121278
rs2266959	ENSG00000161180.10	CCDC116	Artery_Coronary	7.288059620087169e-05	-1.2062726027377808	-1.4275063001319517	-0.8496673719463624	0.17136150598526	Cis	30.56	4.041987455134211e-09	chr22	21568615	chr22	21632716	21637327	64101	HepG2_ENCODE2012, Endothelial_of_hepatic_sinusoid_cells_ENCODE2012, GM12878_Rao2014, Small_intestine_cells_Schmitt2016, RPMI7951_ENCODE2012, GM12878_Schmitt2016, LNCaP_clone_FGC_ENCODE2012, Panc1_ENCODE2012, Caki2_ENCODE2012, Germinal_zone_neurons_Won2016, H1_hESCs_Dixon2015, H1_mesendoderm_cells_Dixon2015, G401_ENCODE2012, Brain_microvascular_endothelial_cells_ENCODE2012, T_cells_of_acute_lymphoblastic_leukemia_Kloetgen2019, IMR90_Jin2013, Brain_astrocyte_ENCODE2012, Cortical_plate_neurons_Won2016, H1_mesenchymal_stem_cells_Dixon2015, SK-N-DZ_ENCODE2012, H1_trophectoderm_cells_Dixon2015, T47D_ENCODE2012, ACHN_ENCODE2012, GM12878_Rao2014, A549_ENCODE2012, IMR90_Rao2014, THP-1_ENCODE2012, KBM7_Rao2014, Nalm6_Tian2019, K562_Rao2014, Jurkat_Lucic2019, Transverse_colon_cells_ENCODE2012, HeLa_Rao2014, TeloHAEC_Lalonde2019, K562_Belaghzal2017	2.0, 1.5, 2.0, 1.0, 0.5, 1.0, 0.5, 0.5, 0.5, 0.33, 1.0, 1.0, 1.0, 0.5, 1.0, 0.33, 1.5, 0.33, 0.5, 1.0, 0.5, 0.5, 0.5, 0.7, 0.62, 0.71, 1.17, 0.4, 2.0, 1.0, 2.0, 1.0, 0.12, 1.0, 0.33	1.43432	Testis	52.2876	Whole_Blood	0.121278
rs2266959	ENSG00000161180.10	CCDC116	Brain_Cortex	0.00036354597087847815	-1.2011460755892318	-1.4846669799500876	-0.8249250170420479	0.18780487775802607	Cis	30.56	2.213396543033587e-08	chr22	21568615	chr22	21632716	21637327	64101	HepG2_ENCODE2012, Endothelial_of_hepatic_sinusoid_cells_ENCODE2012, GM12878_Rao2014, Small_intestine_cells_Schmitt2016, RPMI7951_ENCODE2012, GM12878_Schmitt2016, LNCaP_clone_FGC_ENCODE2012, Panc1_ENCODE2012, Caki2_ENCODE2012, Germinal_zone_neurons_Won2016, H1_hESCs_Dixon2015, H1_mesendoderm_cells_Dixon2015, G401_ENCODE2012, Brain_microvascular_endothelial_cells_ENCODE2012, T_cells_of_acute_lymphoblastic_leukemia_Kloetgen2019, IMR90_Jin2013, Brain_astrocyte_ENCODE2012, Cortical_plate_neurons_Won2016, H1_mesenchymal_stem_cells_Dixon2015, SK-N-DZ_ENCODE2012, H1_trophectoderm_cells_Dixon2015, T47D_ENCODE2012, ACHN_ENCODE2012, GM12878_Rao2014, A549_ENCODE2012, IMR90_Rao2014, THP-1_ENCODE2012, KBM7_Rao2014, Nalm6_Tian2019, K562_Rao2014, Jurkat_Lucic2019, Transverse_colon_cells_ENCODE2012, HeLa_Rao2014, TeloHAEC_Lalonde2019, K562_Belaghzal2017	2.0, 1.5, 2.0, 1.0, 0.5, 1.0, 0.5, 0.5, 0.5, 0.33, 1.0, 1.0, 1.0, 0.5, 1.0, 0.33, 1.5, 0.33, 0.5, 1.0, 0.5, 0.5, 0.5, 0.7, 0.62, 0.71, 1.17, 0.4, 2.0, 1.0, 2.0, 1.0, 0.12, 1.0, 0.33	0.322482	Testis	52.2876	Whole_Blood	0.121278
rs2266959	ENSG00000161180.10	CCDC116	Pancreas	2.2488469894566632e-07	-1.487516792882248	-1.913251951243747	-0.9729504104755003	0.17213115096092224	Cis	30.56	9.622542170489435e-12	chr22	21568615	chr22	21632716	21637327	64101	HepG2_ENCODE2012, Endothelial_of_hepatic_sinusoid_cells_ENCODE2012, GM12878_Rao2014, Small_intestine_cells_Schmitt2016, RPMI7951_ENCODE2012, GM12878_Schmitt2016, LNCaP_clone_FGC_ENCODE2012, Panc1_ENCODE2012, Caki2_ENCODE2012, Germinal_zone_neurons_Won2016, H1_hESCs_Dixon2015, H1_mesendoderm_cells_Dixon2015, G401_ENCODE2012, Brain_microvascular_endothelial_cells_ENCODE2012, T_cells_of_acute_lymphoblastic_leukemia_Kloetgen2019, IMR90_Jin2013, Brain_astrocyte_ENCODE2012, Cortical_plate_neurons_Won2016, H1_mesenchymal_stem_cells_Dixon2015, SK-N-DZ_ENCODE2012, H1_trophectoderm_cells_Dixon2015, T47D_ENCODE2012, ACHN_ENCODE2012, GM12878_Rao2014, A549_ENCODE2012, IMR90_Rao2014, THP-1_ENCODE2012, KBM7_Rao2014, Nalm6_Tian2019, K562_Rao2014, Jurkat_Lucic2019, Transverse_colon_cells_ENCODE2012, HeLa_Rao2014, TeloHAEC_Lalonde2019, K562_Belaghzal2017	2.0, 1.5, 2.0, 1.0, 0.5, 1.0, 0.5, 0.5, 0.5, 0.33, 1.0, 1.0, 1.0, 0.5, 1.0, 0.33, 1.5, 0.33, 0.5, 1.0, 0.5, 0.5, 0.5, 0.7, 0.62, 0.71, 1.17, 0.4, 2.0, 1.0, 2.0, 1.0, 0.12, 1.0, 0.33	0.19808299999999998	Testis	52.2876	Whole_Blood	0.121278
rs2266959	ENSG00000161180.10	CCDC116	Nerve_Tibial	1.562016527278104e-18	-1.314570306754217	-1.5748242811623014	-1.0420563956411304	0.15789473056793213	Cis	30.56	3.2919609715338006e-23	chr22	21568615	chr22	21632716	21637327	64101	HepG2_ENCODE2012, Endothelial_of_hepatic_sinusoid_cells_ENCODE2012, GM12878_Rao2014, Small_intestine_cells_Schmitt2016, RPMI7951_ENCODE2012, GM12878_Schmitt2016, LNCaP_clone_FGC_ENCODE2012, Panc1_ENCODE2012, Caki2_ENCODE2012, Germinal_zone_neurons_Won2016, H1_hESCs_Dixon2015, H1_mesendoderm_cells_Dixon2015, G401_ENCODE2012, Brain_microvascular_endothelial_cells_ENCODE2012, T_cells_of_acute_lymphoblastic_leukemia_Kloetgen2019, IMR90_Jin2013, Brain_astrocyte_ENCODE2012, Cortical_plate_neurons_Won2016, H1_mesenchymal_stem_cells_Dixon2015, SK-N-DZ_ENCODE2012, H1_trophectoderm_cells_Dixon2015, T47D_ENCODE2012, ACHN_ENCODE2012, GM12878_Rao2014, A549_ENCODE2012, IMR90_Rao2014, THP-1_ENCODE2012, KBM7_Rao2014, Nalm6_Tian2019, K562_Rao2014, Jurkat_Lucic2019, Transverse_colon_cells_ENCODE2012, HeLa_Rao2014, TeloHAEC_Lalonde2019, K562_Belaghzal2017	2.0, 1.5, 2.0, 1.0, 0.5, 1.0, 0.5, 0.5, 0.5, 0.33, 1.0, 1.0, 1.0, 0.5, 1.0, 0.33, 1.5, 0.33, 0.5, 1.0, 0.5, 0.5, 0.5, 0.7, 0.62, 0.71, 1.17, 0.4, 2.0, 1.0, 2.0, 1.0, 0.12, 1.0, 0.33	1.8387900000000001	Testis	52.2876	Whole_Blood	0.121278
rs2266959	ENSG00000161180.10	CCDC116	Adipose_Subcutaneous	7.129865733515556e-07	-1.1332369793738086	-1.694685638530564	-0.8689013372121928	0.15748709440231326	Cis	30.56	3.187384854087632e-11	chr22	21568615	chr22	21632716	21637327	64101	HepG2_ENCODE2012, Endothelial_of_hepatic_sinusoid_cells_ENCODE2012, GM12878_Rao2014, Small_intestine_cells_Schmitt2016, RPMI7951_ENCODE2012, GM12878_Schmitt2016, LNCaP_clone_FGC_ENCODE2012, Panc1_ENCODE2012, Caki2_ENCODE2012, Germinal_zone_neurons_Won2016, H1_hESCs_Dixon2015, H1_mesendoderm_cells_Dixon2015, G401_ENCODE2012, Brain_microvascular_endothelial_cells_ENCODE2012, T_cells_of_acute_lymphoblastic_leukemia_Kloetgen2019, IMR90_Jin2013, Brain_astrocyte_ENCODE2012, Cortical_plate_neurons_Won2016, H1_mesenchymal_stem_cells_Dixon2015, SK-N-DZ_ENCODE2012, H1_trophectoderm_cells_Dixon2015, T47D_ENCODE2012, ACHN_ENCODE2012, GM12878_Rao2014, A549_ENCODE2012, IMR90_Rao2014, THP-1_ENCODE2012, KBM7_Rao2014, Nalm6_Tian2019, K562_Rao2014, Jurkat_Lucic2019, Transverse_colon_cells_ENCODE2012, HeLa_Rao2014, TeloHAEC_Lalonde2019, K562_Belaghzal2017	2.0, 1.5, 2.0, 1.0, 0.5, 1.0, 0.5, 0.5, 0.5, 0.33, 1.0, 1.0, 1.0, 0.5, 1.0, 0.33, 1.5, 0.33, 0.5, 1.0, 0.5, 0.5, 0.5, 0.7, 0.62, 0.71, 1.17, 0.4, 2.0, 1.0, 2.0, 1.0, 0.12, 1.0, 0.33	0.878249	Testis	52.2876	Whole_Blood	0.121278
rs2266959	ENSG00000161180.10	CCDC116	Esophagus_Mucosa	7.418827871352842e-10	-1.0417893967263512	-1.323021005630424	-0.7010904323197541	0.16398389637470245	Cis	30.56	2.6374584369065047e-14	chr22	21568615	chr22	21632716	21637327	64101	HepG2_ENCODE2012, Endothelial_of_hepatic_sinusoid_cells_ENCODE2012, GM12878_Rao2014, Small_intestine_cells_Schmitt2016, RPMI7951_ENCODE2012, GM12878_Schmitt2016, LNCaP_clone_FGC_ENCODE2012, Panc1_ENCODE2012, Caki2_ENCODE2012, Germinal_zone_neurons_Won2016, H1_hESCs_Dixon2015, H1_mesendoderm_cells_Dixon2015, G401_ENCODE2012, Brain_microvascular_endothelial_cells_ENCODE2012, T_cells_of_acute_lymphoblastic_leukemia_Kloetgen2019, IMR90_Jin2013, Brain_astrocyte_ENCODE2012, Cortical_plate_neurons_Won2016, H1_mesenchymal_stem_cells_Dixon2015, SK-N-DZ_ENCODE2012, H1_trophectoderm_cells_Dixon2015, T47D_ENCODE2012, ACHN_ENCODE2012, GM12878_Rao2014, A549_ENCODE2012, IMR90_Rao2014, THP-1_ENCODE2012, KBM7_Rao2014, Nalm6_Tian2019, K562_Rao2014, Jurkat_Lucic2019, Transverse_colon_cells_ENCODE2012, HeLa_Rao2014, TeloHAEC_Lalonde2019, K562_Belaghzal2017	2.0, 1.5, 2.0, 1.0, 0.5, 1.0, 0.5, 0.5, 0.5, 0.33, 1.0, 1.0, 1.0, 0.5, 1.0, 0.33, 1.5, 0.33, 0.5, 1.0, 0.5, 0.5, 0.5, 0.7, 0.62, 0.71, 1.17, 0.4, 2.0, 1.0, 2.0, 1.0, 0.12, 1.0, 0.33	0.35589499999999996	Testis	52.2876	Whole_Blood	0.121278
